data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,15.5,7,60,7,0.69781417,13.832123,0,1,500320720240219747,2024-01-25,0.0,1.2121699,112058.0,27.7692307692308,82.1934430769231,0,0,1,65.1718321538462,53.4030627692308,32.4335661538462,35.0769230769231,,,,,,4521
2023-12-31,202401,12.0,10,19,10,0.5090094,10.70874,0,1,500320720240119747,2024-01-25,0.0,1.0091223,112058.0,26.4117647058824,90.7361960588235,1,0,1,74.8390317647059,61.8298402352941,30.0695192941176,32.9411764705882,,,,,,4521
2023-12-24,202352,14.0,14,17,14,0.69539976,12.49353,0,1,500320720235219747,2024-01-25,0.0,1.2211539,112058.0,26.9230769230769,82.4683521538462,0,0,1,64.7831992307692,49.4475126153846,31.8461541538462,34.8461538461538,,,,,,4521
2023-12-17,202351,12.0,12,14,12,0.5906435,10.70874,0,1,500320720235119747,2024-01-25,0.0,1.0986291,112058.0,27.7272727272727,83.5718463636364,0,0,1,66.0395936363636,51.2720386363636,31.9999996363636,35.3636363636364,,,,,,4521
2023-12-10,202350,9.0,9,10,9,0.5662255,8.031555,0,1,500320720235019747,2024-01-25,0.0,1.0813977,112058.0,28.9090909090909,76.9044180909091,0,0,1,57.6556607272727,44.7427236363636,33.3659969090909,36.7272727272727,,,,,,4521
2023-12-03,202349,16.0,16,17,16,0.97137177,14.27832,0,1,500320720234919747,2024-01-25,0.0,2.2404053,112058.0,26.5,81.2986105,0,1,1,65.99378,49.617544,30.6558445,34.0,,,,,,4521
2023-11-26,202348,6.0,6,6,6,0.18791,5.35437,0,1,500320720234819747,2024-01-25,0.0,0.6408615,112058.0,27.6888888888889,72.7783826222222,0,0,0,,,,,,,,,,4521
2023-11-19,202347,4.0,4,4,4,0.020294588,3.56958,0,1,500320720234719747,2024-01-25,0.0,0.3416053,112058.0,28.8777777777778,64.2581547444444,0,0,0,,,,,,,,,,4521
2023-11-12,202346,10.0,10,10,10,0.35504568,8.92395,0,1,500320720234619747,2024-01-25,0.0,0.85488075,112058.0,30.0666666666667,55.7379268666667,0,0,1,39.5643173333333,26.6590820666667,36.3431824,40.6,,,,,,4521
2023-11-05,202345,14.0,14,14,14,0.7731557,12.49353,0,1,500320720234519747,2024-01-25,0.0,1.3498862,112058.0,28.6,54.0313838666667,0,0,1,37.4224161333333,28.3639798,35.4666664,38.7333333333333,,,,,,4521
2023-10-29,202344,12.0,12,12,12,0.7710025,10.70874,0,1,500320720234419747,2024-01-25,0.0,1.3794987,112058.0,26.7142857142857,73.6715438571429,0,0,1,53.6968555714286,39.652352,31.454546,34.7142857142857,,,,,,4521
2023-10-22,202343,10.0,10,10,10,0.7454181,8.92395,0,1,500320720234319747,2024-01-25,0.0,1.3653823,112058.0,27.3333333333333,79.3504486666667,0,0,1,59.52823,45.3912989166667,31.8636361666667,35.3333333333333,,,,,,4521
2023-10-15,202342,10.0,10,10,10,0.7021653,8.92395,0,1,500320720234219747,2024-01-25,0.0,1.2795327,112058.0,30.0,58.4335544285714,0,0,1,42.6181791428571,30.5779427142857,35.3376628571429,39.0,,,,,,4521
