data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,67.0,48,123,44,0.9943227,31.677288,0,1,521250120240219747,2024-01-25,0.0,1.6368483,211508.0,21.7142857142857,87.0944164285714,0,1,1,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,4204
2023-12-31,202401,81.0,74,110,73,0.99999994,38.296425,0,1,521250120240119747,2024-01-25,0.0,3.0395129,211508.0,21.375,91.4545975,1,1,1,90.47780375,89.50101125,21.4375,21.5,,,,,,4204
2023-12-24,202352,29.0,28,35,28,0.66486925,13.711065,0,1,521250120235219747,2024-01-25,0.0,1.1209568,211508.0,22.25,80.3006755,0,0,1,79.11323625,78.251583,22.53125,22.75,,,,,,4204
2023-12-17,202351,20.0,20,22,20,0.0565386,9.455907,0,1,521250120235119747,2024-01-25,0.0,0.64105684,211508.0,23.0,68.1333115714286,0,0,1,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,4204
2023-12-10,202350,21.0,21,22,21,0.03572856,9.928702,0,1,521250120235019747,2024-01-25,0.0,0.61352974,211508.0,23.3888888888889,62.7843095,0,0,1,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,4204
2023-12-03,202349,38.0,38,39,38,0.5789318,17.966223,0,1,521250120234919747,2024-01-25,0.0,1.0470325,211508.0,18.7142857142857,87.7224685714286,0,0,1,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,4204
2023-11-26,202348,32.0,32,33,32,0.26429582,15.129452,0,1,521250120234819747,2024-01-25,0.0,0.86002237,211508.0,19.5714285714286,90.8571985714286,1,0,1,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,4204
2023-11-19,202347,36.0,36,37,36,0.545512,17.020634,0,1,521250120234719747,2024-01-25,0.0,1.0273384,211508.0,20.4285714285714,91.7267042857143,1,0,1,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,4204
2023-11-12,202346,42.0,42,42,42,0.85514,19.857405,0,1,521250120234619747,2024-01-25,0.0,1.2766093,211508.0,22.7777777777778,72.453616,0,0,1,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,4204
2023-11-05,202345,34.0,34,34,34,0.61446506,16.075043,0,1,521250120234519747,2024-01-25,0.0,1.0739973,211508.0,24.1428571428571,59.406555,0,0,1,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,4204
2023-10-29,202344,30.0,30,30,30,0.50261414,14.183861,0,1,521250120234419747,2024-01-25,0.0,1.0016823,211508.0,22.5714285714286,76.8299397142857,0,0,1,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,4204
2023-10-22,202343,37.0,37,37,37,0.73490006,17.493427,0,1,521250120234319747,2024-01-25,0.0,1.1625544,211508.0,23.625,70.64784975,0,0,1,68.864556875,66.845518,23.84375,24.125,,,,,,4204
2023-10-15,202342,25.0,25,25,25,0.05634029,11.819884,0,1,521250120234219747,2024-01-25,0.0,0.6683653,211508.0,25.0,50.4539024285714,0,0,1,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,4204
2023-10-08,202341,29.0,29,29,29,0.028743012,13.711065,0,1,521250120234119747,2024-01-25,0.0,0.64152807,211508.0,24.1428571428571,68.0289928571429,0,0,1,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,4204
2023-10-01,202340,41.0,41,41,41,0.08737939,19.38461,0,1,521250120234019747,2024-01-25,0.0,0.7570344,211508.0,23.75,69.19345425,0,0,1,66.60855875,64.023664625,24.3125,24.875,,,,,,4204
2023-09-24,202339,37.0,37,37,37,0.02253356,17.493427,0,1,521250120233919747,2024-01-25,0.0,0.6584904,211508.0,23.7272727272727,66.4350733636364,0,0,1,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,4204
2023-09-17,202338,64.0,64,64,64,0.8885168,30.258904,0,1,521250120233819747,2024-01-25,0.0,1.2550743,211508.0,24.5714285714286,43.9911928571429,0,0,1,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,4204
2023-09-10,202337,60.0,60,60,60,0.9130924,28.367722,0,1,521250120233719747,2024-01-25,0.0,1.3024105,211508.0,17.2857142857143,71.4288895714286,0,0,1,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,4204
2023-09-03,202336,51.0,51,51,51,0.7097351,24.112562,0,1,521250120233619747,2024-01-25,0.0,1.1185764,211508.0,18.8571428571429,74.2545301428571,0,0,1,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,4204
2023-08-27,202335,41.0,41,41,41,0.29031366,19.38461,0,1,521250120233519747,2024-01-25,0.0,0.88877696,211508.0,19.0,92.34299,1,0,1,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,4204
2023-08-20,202334,47.0,47,47,47,0.6457519,22.221382,0,1,521250120233419747,2024-01-25,0.0,1.0814332,211508.0,16.875,77.421457875,0,0,1,51.082666375,25.825212,23.458333,30.875,,,,,,4204
2023-08-13,202333,47.0,47,47,47,0.83145744,22.221382,0,1,521250120233319747,2024-01-25,0.0,1.2306509,211508.0,17.0,61.4503328571429,0,0,1,44.9058054285714,30.9160845714286,21.4047617142857,25.7142857142857,,,,,,4204
2023-08-06,202332,49.0,49,49,49,0.8949121,23.166973,0,1,521250120233219747,2024-01-25,0.0,1.3092982,211508.0,21.8571428571429,38.9092852857143,0,0,1,37.1328168571429,35.2294795714286,22.8095237142857,23.7142857142857,,,,,,4204
2023-07-30,202331,33.0,33,33,33,0.0938708,15.602246,0,1,521250120233119747,2024-01-25,0.0,0.7413475,211508.0,20.4285714285714,46.0437821428571,0,0,1,43.8288837142857,41.9376985714286,20.904762,21.2857142857143,,,,,,4204
2023-07-23,202330,34.0,34,34,34,0.018579269,16.075043,0,1,521250120233019747,2024-01-25,0.0,0.63793427,211508.0,19.4285714285714,54.593627,0,0,1,50.4619251428571,47.0681557142857,20.2142857142857,20.8571428571429,,,,,,4204
2023-07-16,202329,39.0,39,39,39,0.031350624,18.439018,0,1,521250120232919747,2024-01-25,0.0,0.68285257,211508.0,20.5714285714286,54.3865095714286,0,0,1,51.2960475714286,48.3776414285714,21.3095237142857,22.0,,,,,,4204
2023-07-09,202328,66.0,66,66,66,0.59758794,31.204493,0,1,521250120232819747,2024-01-25,0.0,1.0442977,211508.0,19.1428571428571,56.7599607142857,0,0,1,53.0187112857143,49.2882338571429,20.0714285714286,21.0,,,,,,4204
2023-07-02,202327,50.0,50,50,50,0.015492058,23.639769,0,1,521250120232719747,2024-01-25,0.0,0.67703456,211508.0,16.7142857142857,55.6458987142857,0,0,1,52.0367727142857,48.2889567142857,17.4761905714286,18.2857142857143,,,,,,4204
2023-06-25,202326,60.0,60,60,60,0.011434699,28.367722,0,1,521250120232619747,2024-01-25,0.0,0.6859076,211508.0,18.5714285714286,57.253633,0,0,1,54.7851431428571,52.1784072857143,19.0476191428571,19.5714285714286,,,,,,4204
2023-06-18,202325,78.0,78,78,78,0.030463334,36.878036,0,1,521250120232519747,2024-01-25,0.0,0.7563857,211508.0,18.0,64.0836305714286,0,0,1,60.9203788571429,57.6386442857143,18.7142857142857,19.4285714285714,,,,,,4204
2023-06-11,202324,78.0,78,78,78,0.0075350115,36.878036,0,1,521250120232419747,2024-01-25,0.0,0.70093393,211508.0,20.7142857142857,66.4969484285714,0,0,1,63.926713,61.1503862857143,21.2857142857143,21.8571428571429,,,,,,4204
2023-06-04,202323,113.0,113,113,113,0.4798291,53.425877,0,1,521250120232319747,2024-01-25,0.0,0.99331665,211508.0,19.5714285714286,59.4515584285714,0,0,1,58.4332071428571,57.2548961428571,19.7619048571429,20.0,,,,,,4204
