data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,0.0,0,0,0,0.0,0.0,0,1,290323520240219747,2024-01-25,0.0,0.0,15054.0,27.1052631578947,67.1601891052632,0,0,0,63.4963189473684,59.8324499473684,27.9605263157895,28.8157894736842,,,,,,12
2023-12-31,202401,0.0,0,0,0,0.0,0.0,0,1,290323520240119747,2024-01-25,0.0,0.0,15054.0,26.9,74.4309585,0,0,0,72.8770489,71.3231396,27.075,27.25,,,,,,12
2023-12-24,202352,0.0,0,0,0,0.0,0.0,0,1,290323520235219747,2024-01-25,0.0,0.0,15054.0,28.6304347826087,51.888035,0,0,0,46.878576826087,41.6508623695652,30.0163043478261,31.5,,,,,,12
2023-12-17,202351,0.0,0,0,0,0.0,0.0,0,1,290323520235119747,2024-01-25,0.0,0.0,15054.0,26.1489361702128,66.4359096595745,0,0,0,58.7020885106383,50.3055819148936,27.361702,28.7021276595745,,,,,,12
2023-12-10,202350,1.0,1,1,1,0.9631786,6.6427526,0,1,290323520235019747,2024-01-25,0.0,18.475819,15054.0,27.8461538461538,52.9659203461539,0,0,0,45.9011129807692,38.29109425,29.4174682307692,30.9615384615385,,,,,,12
2023-12-03,202349,0.0,0,0,0,0.0,0.0,0,1,290323520234919747,2024-01-25,0.0,0.0,15054.0,25.5,69.546265,0,0,0,51.083887,32.360526,30.180555,35.5,,,,,,12
2023-11-26,202348,0.0,0,0,0,0.0,0.0,0,1,290323520234819747,2024-01-25,0.0,0.0,15054.0,,64.1767527333333,0,0,0,,,,,,,,,,12
2023-11-19,202347,0.0,0,0,0,0.0,0.0,0,1,290323520234719747,2024-01-25,0.0,0.0,15054.0,,58.8072404666667,0,0,0,,,,,,,,,,12
2023-11-12,202346,0.0,0,0,0,0.0,0.0,0,1,290323520234619747,2024-01-25,0.0,0.0,15054.0,26.2,53.4377282,0,0,0,50.971071,48.5044126,26.6,27.0,,,,,,12
2023-11-05,202345,0.0,0,0,0,0.0,0.0,0,1,290323520234519747,2024-01-25,0.0,0.0,15054.0,27.225,64.461682925,0,0,0,58.479371225,51.536026175,28.65,30.325,,,,,,12
2023-10-29,202344,1.0,1,1,1,0.73055524,6.6427526,0,1,290323520234419747,2024-01-25,0.0,2.2078235,15054.0,26.9302325581395,61.8818063023256,0,0,0,55.4566468837209,47.397081255814,28.3759691162791,30.0232558139535,,,,,,12
2023-10-22,202343,0.0,0,0,0,0.0,0.0,0,1,290323520234319747,2024-01-25,0.0,0.0,15054.0,29.1555555555556,45.6928172666667,0,0,0,40.1032994888889,36.6267994222222,30.6344444444444,32.1333333333333,,,,,,12
2023-10-15,202342,1.0,1,1,1,0.9603134,6.6427526,0,1,290323520234219747,2024-01-25,0.0,17.1166,15054.0,27.3478260869565,44.4720715217391,0,0,0,38.0571453043478,33.5115063043478,28.5797102608696,29.8695652173913,,,,,,12
2023-10-08,202341,0.0,0,0,0,0.0,0.0,0,1,290323520234119747,2024-01-25,0.0,0.0,15054.0,28.0217391304348,47.7007684347826,0,0,0,41.1157691304348,34.4951468695652,29.8876810434783,31.7391304347826,,,,,,12
2023-10-01,202340,0.0,0,0,0,0.0,0.0,0,1,290323520234019747,2024-01-25,0.0,0.0,15054.0,27.54,43.7939063,0,0,0,36.63746532,30.91402136,29.24250012,30.96,,,,,,12
2023-09-24,202339,0.0,0,0,0,0.0,0.0,0,1,290323520233919747,2024-01-25,0.0,0.0,15054.0,26.0571428571429,52.3331369142857,0,0,0,44.9349669714286,38.4411096,28.0047620571429,30.0285714285714,,,,,,12
2023-09-17,202338,0.0,0,0,0,0.0,0.0,0,1,290323520233819747,2024-01-25,0.0,0.0,15054.0,26.5869565217391,54.6784521304348,0,0,0,47.3694379130435,41.8005878913043,28.040761,29.6086956521739,,,,,,12
2023-09-10,202337,1.0,1,1,1,0.9632679,6.6427526,0,1,290323520233719747,2024-01-25,0.0,18.521618,15054.0,24.5,64.179192,0,0,0,43.625769,28.6948265,29.333333,33.5,,,,,,12
2023-09-03,202336,0.0,0,0,0,0.0,0.0,0,1,290323520233619747,2024-01-25,0.0,0.0,15054.0,,59.29461025,0,0,0,,,,,,,,,,12
2023-08-27,202335,0.0,0,0,0,0.0,0.0,0,1,290323520233519747,2024-01-25,0.0,0.0,15054.0,,54.4100285,0,0,0,,,,,,,,,,12
2023-08-20,202334,0.0,0,0,0,0.0,0.0,0,1,290323520233419747,2024-01-25,0.0,0.0,15054.0,,49.52544675,0,0,0,,,,,,,,,,12
2023-08-13,202333,0.0,0,0,0,0.0,0.0,0,1,290323520233319747,2024-01-25,0.0,0.0,15054.0,26.0,44.640865,0,0,0,42.6652355,40.689606,26.25,26.5,,,,,,12
2023-08-06,202332,0.0,0,0,0,0.0,0.0,0,1,290323520233219747,2024-01-25,0.0,0.0,15054.0,24.5714285714286,61.1329282857143,0,0,0,57.0002905714286,52.0087115714286,25.345238,26.2857142857143,,,,,,12
2023-07-30,202331,0.0,0,0,0,0.0,0.0,0,1,290323520233119747,2024-01-25,0.0,0.0,15054.0,24.0,63.7319617142857,0,0,0,59.6959958571429,55.5870874285714,24.8690477142857,25.7142857142857,,,,,,12
2023-07-23,202330,0.0,0,0,0,0.0,0.0,0,1,290323520233019747,2024-01-25,0.0,0.0,15054.0,24.8571428571429,55.7662352857143,0,0,0,51.4789567142857,47.1929198571429,25.6753245714286,26.5714285714286,,,,,,12
2023-07-16,202329,0.0,0,0,0,0.0,0.0,0,1,290323520232919747,2024-01-25,0.0,0.0,15054.0,25.1481481481481,54.7806171851852,0,0,0,50.3368066666667,44.5910407037037,25.7104376296296,26.4444444444444,,,,,,12
2023-07-09,202328,0.0,0,0,0,0.0,0.0,0,1,290323520232819747,2024-01-25,0.0,0.0,15054.0,24.7777777777778,59.157244037037,0,0,0,56.0645012222222,51.3446272592593,25.4595958518519,26.5185185185185,,,,,,12
2023-07-02,202327,0.0,0,0,0,0.0,0.0,0,1,290323520232719747,2024-01-25,0.0,0.0,15054.0,23.8571428571429,63.6553212857143,0,0,0,60.8077691428571,57.1266081428571,24.4142857142857,25.1428571428571,,,,,,12
2023-06-25,202326,0.0,0,0,0,0.0,0.0,0,1,290323520232619747,2024-01-25,0.0,0.0,15054.0,24.0,66.308762,0,0,0,63.9257243703704,60.6064867407407,24.5925925925926,25.1851851851852,,,,,,12
2023-06-18,202325,0.0,0,0,0,0.0,0.0,0,1,290323520232519747,2024-01-25,0.0,0.0,15054.0,23.0,73.4108468571429,0,0,0,70.9438135714286,68.2579782857143,23.6714285714286,24.4285714285714,,,,,,12
2023-06-11,202324,0.0,0,0,0,0.0,0.0,0,1,290323520232419747,2024-01-25,0.0,0.0,15054.0,24.5555555555556,71.8964091111111,0,0,0,68.3244731111111,64.1846633333333,25.1728394074074,25.8888888888889,,,,,,12
2023-06-04,202323,0.0,0,0,0,0.0,0.0,0,1,290323520232319747,2024-01-25,0.0,0.0,15054.0,23.8571428571429,79.1746907142857,0,0,0,76.9871161428571,74.702547,24.1349207142857,24.4285714285714,,,,,,12
2023-05-28,202322,0.0,0,0,0,0.0,0.0,0,1,290323520232219747,2024-01-25,0.0,0.0,15054.0,24.9259259259259,75.1750992592593,0,0,0,70.3885577777778,66.0402397777778,25.5781894814815,26.2962962962963,,,,,,12
2023-05-21,202321,1.0,1,1,1,0.9632669,6.6427526,0,1,290323520232119747,2024-01-25,0.0,18.521105,15054.0,23.1851851851852,90.4059185185185,1,0,0,77.2869978518519,63.7454039259259,25.3317901481481,28.5555555555556,,,,,,12
2023-05-14,202320,0.0,0,0,0,0.0,0.0,0,1,290323520232019747,2024-01-25,0.0,0.0,15054.0,24.4285714285714,81.9356511428571,0,0,0,74.3908112857143,65.3653885714286,25.9523808571429,28.0,,,,,,12
2023-05-07,202319,0.0,0,0,0,0.0,0.0,0,1,290323520231919747,2024-01-25,0.0,0.0,15054.0,26.4285714285714,72.1862834285714,0,0,0,66.7759934285714,60.8744007142857,27.25,28.2857142857143,,,,,,12
2023-04-30,202318,0.0,0,0,0,0.0,0.0,0,1,290323520231819747,2024-01-25,0.0,0.0,15054.0,25.4285714285714,84.2381408571429,0,0,0,79.589424,74.1038351428571,26.1571428571429,27.0,,,,,,12
2023-04-23,202317,0.0,0,0,0,0.0,0.0,0,1,290323520231719747,2024-01-25,0.0,0.0,15054.0,23.0,87.0395195454545,0,0,0,65.9818899090909,45.1071175454545,27.2367429090909,31.6818181818182,,,,,,12
2023-04-16,202316,0.0,0,0,0,0.0,0.0,0,1,290323520231619747,2024-01-25,0.0,0.0,15054.0,23.0,86.6462188571429,0,0,0,62.2402185714286,38.0111192857143,28.0059525714286,34.2857142857143,,,,,,12
2023-04-09,202315,0.0,0,0,0,0.0,0.0,0,1,290323520231519747,2024-01-25,0.0,0.0,15054.0,23.8571428571429,84.3652728571429,0,0,0,59.3902108571429,37.4192415714286,28.5476188571429,33.7142857142857,,,,,,12
2023-04-02,202314,1.0,1,1,1,0.46851066,6.6427526,0,1,290323520231419747,2024-01-25,0.0,0.91420525,15054.0,23.4285714285714,84.993072,1,0,0,61.890878,37.9669922857143,28.0416665714286,33.4285714285714,,,,,,12
2023-03-26,202313,1.0,1,1,1,0.6887573,6.6427526,0,1,290323520231319747,2024-01-25,0.0,1.8589696,15054.0,25.5714285714286,74.9152802857143,0,0,0,62.9707571428571,49.1067235714286,27.7738097142857,30.2857142857143,,,,,,12
2023-03-19,202312,2.0,2,2,2,0.9779825,13.285505,0,1,290323520231219747,2024-01-25,0.0,18.521616,15054.0,23.1428571428571,91.549005,1,0,0,77.3777007142857,55.985276,25.9243197142857,30.1428571428571,,,,,,12
2023-03-12,202311,0.0,0,0,0,0.0,0.0,0,1,290323520231119747,2024-01-25,0.0,0.0,15054.0,26.0769230769231,69.1255527692308,0,0,0,66.6091063846154,63.9121449230769,26.5153846153846,27.0769230769231,,,,,,12
2023-03-05,202310,0.0,0,0,0,0.0,0.0,0,1,290323520231019747,2024-01-25,0.0,0.0,15054.0,29.0,44.9002157142857,0,0,0,42.2709874285714,39.0017132857143,29.6857142857143,30.2857142857143,,,,,,12
2023-02-26,202309,0.0,0,0,0,0.0,0.0,0,1,290323520230919747,2024-01-25,0.0,0.0,15054.0,29.1428571428571,58.2630585714286,0,0,0,53.8681412857143,50.0746117142857,29.9428571428571,30.5714285714286,,,,,,12
2023-02-19,202308,0.0,0,0,0,0.0,0.0,0,1,290323520230819747,2024-01-25,0.0,0.0,15054.0,25.1428571428571,74.7555702857143,0,0,0,55.3423395714286,39.2522225714286,29.190476,33.5714285714286,,,,,,12
2023-02-12,202307,0.0,0,0,0,0.0,0.0,0,1,290323520230719747,2024-01-25,0.0,0.0,15054.0,27.4090909090909,57.4669930909091,0,0,0,55.1610598181818,52.5167921818182,27.9090909090909,28.3181818181818,,,,,,12
2023-02-05,202306,0.0,0,0,0,0.0,0.0,0,1,290323520230619747,2024-01-25,0.0,0.0,15054.0,28.2857142857143,51.2191795714286,0,0,0,50.5860781428571,50.2695274285714,28.3809522857143,28.4285714285714,,,,,,12
2023-01-29,202305,0.0,0,0,0,0.0,0.0,0,1,290323520230519747,2024-01-25,0.0,0.0,15054.0,25.1428571428571,74.2968224285714,0,0,0,65.9591307142857,59.8414235714286,26.8571428571429,28.4285714285714,,,,,,12
2023-01-22,202304,1.0,1,1,1,0.59500337,6.6427526,0,1,290323520230419747,2024-01-25,0.0,1.3350595,15054.0,25.8571428571429,79.6267374285714,0,0,0,78.910976,78.1952145714286,26.0,26.1428571428571,,,,,,12
2023-01-15,202303,1.0,1,1,1,0.686581,6.6427526,0,1,290323520230319747,2024-01-25,0.0,1.8433244,15054.0,25.0,77.5039464285714,0,0,0,77.1685792857143,76.8332121428571,25.0,25.0,,,,,,12
2023-01-08,202302,1.0,1,1,1,0.7015627,6.6427526,0,1,290323520230219747,2024-01-25,0.0,1.9555845,15054.0,24.1428571428571,79.1679731428572,0,0,0,63.1060708571429,46.99125,27.6845237142857,31.7142857142857,,,,,,12
2023-01-01,202301,0.0,0,0,0,0.0,0.0,0,1,290323520230119740,2024-01-18,0.0,0.0,15054.0,23.1428571428571,97.4922742857143,0,0,0,78.6257005714286,56.7611062857143,26.2023811428571,30.7142857142857,,,,,,12
