data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,50.0,12,168,3,0.22593601,199.89606,0,2,310930320240219747,2024-01-25,0.0,0.86540514,25013.0,21.7142857142857,87.0944164285714,1,0,2,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,1372
2023-12-31,202401,71.0,49,136,45,0.7335359,283.8524,0,4,310930320240119747,2024-01-25,0.0,1.1131148,25013.0,21.375,91.4545975,1,0,2,90.47780375,89.50101125,21.4375,21.5,,,,,,1372
2023-12-24,202352,41.0,33,69,32,0.0025584844,163.91476,0,4,310930320235219747,2024-01-25,0.0,0.5837026,25013.0,22.25,80.3006755,1,0,2,79.11323625,78.251583,22.53125,22.75,,,,,,1372
2023-12-17,202351,72.0,70,80,70,0.41401374,287.8503,0,4,310930320235119747,2024-01-25,0.0,0.96485156,25013.0,23.0,68.1333115714286,0,0,2,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,1372
2023-12-10,202350,70.0,69,74,69,0.28186265,279.85446,0,4,310930320235019747,2024-01-25,0.0,0.9093517,25013.0,23.3888888888889,62.7843095,0,0,2,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,1372
2023-12-03,202349,74.0,73,77,73,0.46910942,295.84616,0,4,310930320234919747,2024-01-25,0.0,0.9874133,25013.0,18.7142857142857,87.7224685714286,1,0,2,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,1372
2023-11-26,202348,82.0,82,86,82,0.8884425,327.82953,0,4,310930320234819747,2024-01-25,0.0,1.2207075,25013.0,19.5714285714286,90.8571985714286,1,0,2,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,1372
2023-11-19,202347,76.0,76,79,76,0.9788377,303.842,0,4,310930320234719747,2024-01-25,0.0,1.4320685,25013.0,20.4285714285714,91.7267042857143,1,1,2,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,1372
2023-11-12,202346,73.0,73,75,73,0.99981076,291.84824,0,4,310930320234619747,2024-01-25,0.0,2.0089524,25013.0,22.7777777777778,72.453616,1,1,2,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,1372
2023-11-05,202345,55.0,55,57,55,0.999917,219.88567,0,4,310930320234519747,2024-01-25,0.0,2.4402285,25013.0,24.1428571428571,59.406555,0,1,2,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,1372
2023-10-29,202344,34.0,34,34,34,0.99866045,135.92932,0,4,310930320234419747,2024-01-25,0.0,2.4695323,25013.0,22.5714285714286,76.8299397142857,1,1,2,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,1372
2023-10-22,202343,20.0,20,20,20,0.9798538,79.95842,0,1,310930320234319747,2024-01-25,0.0,2.1711762,25013.0,23.625,70.64784975,0,1,2,68.864556875,66.845518,23.84375,24.125,,,,,,1372
2023-10-15,202342,12.0,12,12,12,0.82336026,47.97505,0,1,310930320234219747,2024-01-25,0.0,1.5084987,25013.0,25.0,50.4539024285714,0,0,1,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,1372
2023-10-08,202341,8.0,8,8,8,0.44796607,31.983368,0,1,310930320234119747,2024-01-25,0.0,0.93915975,25013.0,24.1428571428571,68.0289928571429,0,0,1,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,1372
2023-10-01,202340,6.0,6,6,6,0.30593964,23.987526,0,1,310930320234019747,2024-01-25,0.0,0.7665432,25013.0,23.75,69.19345425,0,0,1,66.60855875,64.023664625,24.3125,24.875,,,,,,1372
2023-09-24,202339,10.0,10,10,10,0.8949179,39.97921,0,1,310930320233919747,2024-01-25,0.0,1.8945153,25013.0,23.7272727272727,66.4350733636364,0,0,1,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,1372
2023-09-17,202338,10.0,10,10,10,0.9671739,39.97921,0,1,310930320233819747,2024-01-25,0.0,2.7970293,25013.0,24.5714285714286,43.9911928571429,0,1,1,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,1372
2023-09-10,202337,4.0,4,4,4,0.513916,15.991684,0,1,310930320233719747,2024-01-25,0.0,1.0238101,25013.0,17.2857142857143,71.4288895714286,0,0,0,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,1372
2023-09-03,202336,2.0,2,2,2,0.1046721,7.995842,0,1,310930320233619747,2024-01-25,0.0,0.3937202,25013.0,18.8571428571429,74.2545301428571,1,0,0,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,1372
2023-08-27,202335,4.0,4,4,4,0.25326568,15.991684,0,1,310930320233519747,2024-01-25,0.0,0.66591966,25013.0,19.0,92.34299,1,0,0,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,1372
2023-08-20,202334,5.0,5,5,5,0.2823664,19.989605,0,1,310930320233419747,2024-01-25,0.0,0.7231759,25013.0,16.875,77.421457875,0,0,1,51.082666375,25.825212,23.458333,30.875,,,,,,1372
2023-08-13,202333,7.0,7,7,7,0.3189411,27.985447,0,1,310930320233319747,2024-01-25,0.0,0.7935711,25013.0,17.0,61.4503328571429,0,0,1,44.9058054285714,30.9160845714286,21.4047617142857,25.7142857142857,,,,,,1372
2023-08-06,202332,5.0,5,5,5,0.033022888,19.989605,0,1,310930320233219747,2024-01-25,0.0,0.40517867,25013.0,21.8571428571429,38.9092852857143,0,0,1,37.1328168571429,35.2294795714286,22.8095237142857,23.7142857142857,,,,,,1372
2023-07-30,202331,10.0,10,10,10,0.089124374,39.97921,0,1,310930320233119747,2024-01-25,0.0,0.5943969,25013.0,20.4285714285714,46.0437821428571,0,0,1,43.8288837142857,41.9376985714286,20.904762,21.2857142857143,,,,,,1372
2023-07-23,202330,8.0,8,8,8,0.00634152,31.983368,0,1,310930320233019747,2024-01-25,0.0,0.38142988,25013.0,19.4285714285714,54.593627,0,0,1,50.4619251428571,47.0681557142857,20.2142857142857,20.8571428571429,,,,,,1372
2023-07-16,202329,23.0,23,23,23,0.2505333,91.95219,0,1,310930320232919747,2024-01-25,0.0,0.8288233,25013.0,20.5714285714286,54.3865095714286,0,0,2,51.2960475714286,48.3776414285714,21.3095237142857,22.0,,,,,,1372
2023-07-09,202328,14.0,14,14,14,0.0009600108,55.970894,0,1,310930320232819747,2024-01-25,0.0,0.3975882,25013.0,19.1428571428571,56.7599607142857,0,0,1,53.0187112857143,49.2882338571429,20.0714285714286,21.0,,,,,,1372
2023-07-02,202327,30.0,30,30,30,0.0843209,119.93763,0,4,310930320232719747,2024-01-25,0.0,0.72201365,25013.0,16.7142857142857,55.6458987142857,0,0,2,52.0367727142857,48.2889567142857,17.4761905714286,18.2857142857143,,,,,,1372
2023-06-25,202326,36.0,36,36,36,0.13164891,143.92516,0,4,310930320232619747,2024-01-25,0.0,0.7814272,25013.0,18.5714285714286,57.253633,0,0,2,54.7851431428571,52.1784072857143,19.0476191428571,19.5714285714286,,,,,,1372
2023-06-18,202325,41.0,41,41,41,0.24022458,163.91476,0,4,310930320232519747,2024-01-25,0.0,0.8612105,25013.0,18.0,64.0836305714286,0,0,2,60.9203788571429,57.6386442857143,18.7142857142857,19.4285714285714,,,,,,1372
2023-06-11,202324,50.0,50,50,50,0.6061374,199.89606,0,4,310930320232419747,2024-01-25,0.0,1.055861,25013.0,20.7142857142857,66.4969484285714,0,0,2,63.926713,61.1503862857143,21.2857142857143,21.8571428571429,,,,,,1372
2023-06-04,202323,47.0,47,47,47,0.4150291,187.9023,0,4,310930320232319747,2024-01-25,0.0,0.95733255,25013.0,19.5714285714286,59.4515584285714,0,0,2,58.4332071428571,57.2548961428571,19.7619048571429,20.0,,,,,,1372
2023-05-28,202322,50.0,50,50,50,0.3480867,199.89606,0,4,310930320232219747,2024-01-25,0.0,0.926524,25013.0,20.3,67.169108,0,0,2,63.6827369,60.2327318,21.1,21.9,,,,,,1372
2023-05-21,202321,40.0,40,40,40,0.079398766,159.91684,0,4,310930320232119747,2024-01-25,0.0,0.74705124,25013.0,14.0,78.9360135,0,0,2,60.0060449,41.7556427,19.1958332,24.4,,,,,,1372
2023-05-14,202320,63.0,63,63,63,0.9688483,251.86903,0,4,310930320232019747,2024-01-25,0.0,1.4364585,25013.0,14.8333333333333,78.6741533888889,0,1,2,54.5352862222222,34.0003195555556,20.4537035555556,25.4444444444444,,,,,,1372
2023-05-07,202319,56.0,56,56,56,0.9980147,223.88358,0,4,310930320231919747,2024-01-25,0.0,1.8864754,25013.0,19.875,69.332691875,0,1,2,61.188341375,52.937484875,21.7083335,23.75,,,,,,1372
2023-04-30,202318,52.0,52,52,52,0.9998596,207.89189,0,4,310930320231819747,2024-01-25,0.0,2.4172058,25013.0,20.2,72.555739,1,1,2,68.7814148,63.9723086,20.9333336,21.8,,,,,,1372
2023-04-23,202317,21.0,21,21,21,0.6707497,83.956345,0,4,310930320231719747,2024-01-25,0.0,1.1499879,25013.0,17.5652173913043,88.9228126086957,0,0,2,71.9095056521739,49.9794486086957,21.5923913913043,26.3913043478261,,,,,,1372
2023-04-16,202316,18.0,18,18,18,0.76538366,71.96258,0,4,310930320231619747,2024-01-25,0.0,1.2887576,25013.0,18.4285714285714,91.6000642857143,1,0,2,75.3259434285714,53.8946497142857,22.0952382857143,27.0,,,,,,1372
2023-04-09,202315,24.0,24,24,24,0.99045086,95.9501,0,2,310930320231519747,2024-01-25,0.0,2.2696912,25013.0,19.1428571428571,94.0203,1,1,2,77.2057447142857,51.4963784285714,22.4523808571429,27.7142857142857,,,,,,1372
2023-04-02,202314,11.0,11,11,11,0.6657489,43.97713,0,1,310930320231419747,2024-01-25,0.0,1.2060996,25013.0,18.7142857142857,90.7521171428571,1,0,1,75.2732408571429,51.3468842857143,21.660714,26.5714285714286,,,,,,1372
2023-03-26,202313,9.0,9,9,9,0.59795433,35.98129,0,1,310930320231319747,2024-01-25,0.0,1.1246656,25013.0,20.8571428571429,72.2697849047619,1,0,1,55.8554788095238,44.1183038571429,24.4166664761905,27.3809523809524,,,,,,1372
