data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,53.0,18,171,6,0.98043287,258.48615,0,1,520551320240219747,2024-01-25,0.0,1.5616679,20504.0,21.7142857142857,87.0944164285714,1,1,2,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,536
2023-12-31,202401,63.0,49,113,45,0.9999969,307.2571,0,4,520551320240119747,2024-01-25,0.0,2.8235934,20504.0,21.375,91.4545975,1,1,2,90.47780375,89.50101125,21.4375,21.5,,,,,,536
2023-12-24,202352,30.0,25,40,24,0.7168143,146.31291,0,1,520551320235219747,2024-01-25,0.0,1.1649312,20504.0,22.25,80.3006755,0,0,2,79.11323625,78.251583,22.53125,22.75,,,,,,536
2023-12-17,202351,11.0,7,19,7,0.00012466068,53.648067,0,1,520551320235119747,2024-01-25,0.0,0.31446365,20504.0,23.0,68.1333115714286,0,0,1,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,536
2023-12-10,202350,18.0,16,25,16,0.0110432105,87.78775,0,4,520551320235019747,2024-01-25,0.0,0.52514714,20504.0,23.3888888888889,62.7843095,0,0,2,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,536
2023-12-03,202349,51.0,50,56,50,0.9964592,248.73195,0,4,520551320234919747,2024-01-25,0.0,1.8572594,20504.0,18.7142857142857,87.7224685714286,1,1,2,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,536
2023-11-26,202348,34.0,33,37,33,0.96181774,165.8213,0,4,520551320234819747,2024-01-25,0.0,1.6176636,20504.0,19.5714285714286,90.8571985714286,1,1,2,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,536
2023-11-19,202347,25.0,25,29,25,0.93709993,121.92743,0,4,520551320234719747,2024-01-25,0.0,1.6217141,20504.0,20.4285714285714,91.7267042857143,1,0,2,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,536
2023-11-12,202346,24.0,24,27,24,0.96622896,117.05033,0,1,520551320234619747,2024-01-25,0.0,1.8349965,20504.0,22.7777777777778,72.453616,0,1,2,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,536
2023-11-05,202345,12.0,12,14,12,0.2826757,58.525166,0,1,520551320234519747,2024-01-25,0.0,0.8035021,20504.0,24.1428571428571,59.406555,0,0,1,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,536
2023-10-29,202344,11.0,11,11,11,0.14340949,53.648067,0,1,520551320234419747,2024-01-25,0.0,0.6674975,20504.0,22.5714285714286,76.8299397142857,0,0,1,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,536
2023-10-22,202343,13.0,13,13,13,0.4433901,63.402264,0,1,520551320234319747,2024-01-25,0.0,0.9472065,20504.0,23.625,70.64784975,0,0,1,68.864556875,66.845518,23.84375,24.125,,,,,,536
2023-10-15,202342,24.0,24,24,24,0.9851409,117.05033,0,1,520551320234219747,2024-01-25,0.0,2.1104946,20504.0,25.0,50.4539024285714,0,1,2,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,536
2023-10-08,202341,11.0,11,11,11,0.52520233,53.648067,0,1,520551320234119747,2024-01-25,0.0,1.0269742,20504.0,24.1428571428571,68.0289928571429,0,0,1,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,536
2023-10-01,202340,8.0,8,8,8,0.45642534,39.016777,0,1,520551320234019747,2024-01-25,0.0,0.9487154,20504.0,23.75,69.19345425,0,0,1,66.60855875,64.023664625,24.3125,24.875,,,,,,536
2023-09-24,202339,16.0,16,16,16,0.985789,78.033554,0,1,520551320233919747,2024-01-25,0.0,2.627243,20504.0,23.7272727272727,66.4350733636364,0,1,2,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,536
2023-09-17,202338,6.0,6,6,6,0.67231804,29.262583,0,1,520551320233819747,2024-01-25,0.0,1.3028419,20504.0,24.5714285714286,43.9911928571429,0,0,1,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,536
2023-09-10,202337,6.0,6,6,6,0.83062017,29.262583,0,1,520551320233719747,2024-01-25,0.0,1.8484308,20504.0,17.2857142857143,71.4288895714286,0,0,1,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,536
2023-09-03,202336,5.0,5,5,5,0.87134194,24.385487,0,1,520551320233619747,2024-01-25,0.0,2.2879229,20504.0,18.8571428571429,74.2545301428571,0,0,1,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,536
2023-08-27,202335,3.0,3,3,3,0.58822155,14.631291,0,1,520551320233519747,2024-01-25,0.0,1.1927251,20504.0,19.0,92.34299,1,0,0,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,536
