data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,67.0,38,139,29,0.99999994,239.20029,0,4,520030820240219747,2024-01-25,0.0,3.4803793,28010.0,21.7142857142857,87.0944164285714,1,1,2,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,132
2023-12-31,202401,30.0,20,53,18,0.9991304,107.10461,0,1,520030820240119747,2024-01-25,0.0,2.8153622,28010.0,21.375,91.4545975,1,1,2,90.47780375,89.50101125,21.4375,21.5,,,,,,132
2023-12-24,202352,15.0,12,23,12,0.9543348,53.552303,0,1,520030820235219747,2024-01-25,0.0,2.0635285,28010.0,22.25,80.3006755,0,1,1,79.11323625,78.251583,22.53125,22.75,,,,,,132
2023-12-17,202351,8.0,7,11,7,0.80300534,28.561228,0,1,520030820235119747,2024-01-25,0.0,1.5889062,28010.0,23.0,68.1333115714286,0,0,1,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,132
2023-12-10,202350,8.0,8,8,8,0.9195908,28.561228,0,1,520030820235019747,2024-01-25,0.0,2.2925754,28010.0,23.3888888888889,62.7843095,0,0,1,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,132
2023-12-03,202349,5.0,5,5,5,0.7195419,17.850767,0,2,520030820234919747,2024-01-25,0.0,1.4694282,28010.0,18.7142857142857,87.7224685714286,1,0,0,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,132
2023-11-26,202348,2.0,2,2,2,0.27839017,7.140307,0,1,520030820234819747,2024-01-25,0.0,0.6187637,28010.0,19.5714285714286,90.8571985714286,1,0,0,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,132
2023-11-19,202347,3.0,3,3,3,0.7504427,10.710461,0,1,520030820234719747,2024-01-25,0.0,1.7888517,28010.0,20.4285714285714,91.7267042857143,1,0,0,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,132
2023-11-12,202346,6.0,6,6,6,0.9920654,21.420921,0,1,520030820234619747,2024-01-25,0.0,8.73114,28010.0,22.7777777777778,72.453616,0,1,1,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,132
2023-11-05,202345,0.0,0,0,0,0.0,0.0,0,1,520030820234519747,2024-01-25,0.0,0.0,28010.0,24.1428571428571,59.406555,0,0,0,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,132
2023-10-29,202344,0.0,0,0,0,0.0,0.0,0,1,520030820234419747,2024-01-25,0.0,0.0,28010.0,22.5714285714286,76.8299397142857,0,0,0,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,132
2023-10-22,202343,1.0,1,1,1,0.28853464,3.5701535,0,1,520030820234319747,2024-01-25,0.0,0.5576674,28010.0,23.625,70.64784975,0,0,0,68.864556875,66.845518,23.84375,24.125,,,,,,132
2023-10-15,202342,2.0,2,2,2,0.7150755,7.140307,0,1,520030820234219747,2024-01-25,0.0,1.7699254,28010.0,25.0,50.4539024285714,0,0,0,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,132
2023-10-08,202341,3.0,3,3,3,0.90631306,10.710461,0,1,520030820234119747,2024-01-25,0.0,3.7153862,28010.0,24.1428571428571,68.0289928571429,0,0,0,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,132
2023-10-01,202340,0.0,0,0,0,0.0,0.0,0,1,520030820234019747,2024-01-25,0.0,0.0,28010.0,23.75,69.19345425,0,0,0,66.60855875,64.023664625,24.3125,24.875,,,,,,132
2023-09-24,202339,1.0,1,1,1,0.66142285,3.5701535,0,1,520030820233919747,2024-01-25,0.0,1.676853,28010.0,23.7272727272727,66.4350733636364,0,0,0,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,132
2023-09-17,202338,1.0,1,1,1,0.59505916,3.5701535,0,1,520030820233819747,2024-01-25,0.0,1.3353008,28010.0,24.5714285714286,43.9911928571429,0,0,0,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,132
2023-09-10,202337,0.0,0,0,0,0.0,0.0,0,1,520030820233719747,2024-01-25,0.0,0.0,28010.0,17.2857142857143,71.4288895714286,0,0,0,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,132
2023-09-03,202336,1.0,1,1,1,0.6177504,3.5701535,0,1,520030820233619747,2024-01-25,0.0,1.4390477,28010.0,18.8571428571429,74.2545301428571,0,0,0,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,132
2023-08-27,202335,1.0,1,1,1,0.81452835,3.5701535,0,1,520030820233519747,2024-01-25,0.0,3.3787987,28010.0,19.0,92.34299,1,0,0,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,132
