data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-01-07,202402,12.0,3,48,2,0.93048567,16.883574,0,1,520860820240219747,2024-01-25,0.0,2.0187488,71075.0,21.7142857142857,87.0944164285714,1,0,1,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,929
2023-12-31,202401,11.0,6,33,6,0.85511255,15.476609,0,1,520860820240119747,2024-01-25,0.0,1.6472719,71075.0,21.375,91.4545975,1,0,1,90.47780375,89.50101125,21.4375,21.5,,,,,,929
2023-12-24,202352,3.0,1,11,1,0.0041647796,4.2208934,0,1,520860820235219747,2024-01-25,0.0,0.23461838,71075.0,22.25,80.3006755,0,0,0,79.11323625,78.251583,22.53125,22.75,,,,,,929
2023-12-17,202351,3.0,2,7,2,8.993293e-05,4.2208934,0,1,520860820235119747,2024-01-25,0.0,0.15508313,71075.0,23.0,68.1333115714286,0,0,0,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,929
2023-12-10,202350,11.0,11,13,11,0.043459114,15.476609,0,1,520860820235019747,2024-01-25,0.0,0.53955984,71075.0,23.3888888888889,62.7843095,0,0,1,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,929
2023-12-03,202349,26.0,26,27,26,0.92413944,36.581078,0,2,520860820234919747,2024-01-25,0.0,1.5516721,71075.0,18.7142857142857,87.7224685714286,1,0,1,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,929
2023-11-26,202348,21.0,21,22,21,0.94823694,29.546253,0,1,520860820234819747,2024-01-25,0.0,1.7719494,71075.0,19.5714285714286,90.8571985714286,1,0,1,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,929
2023-11-19,202347,19.0,19,19,19,0.97898155,26.732325,0,1,520860820234719747,2024-01-25,0.0,2.2055032,71075.0,20.4285714285714,91.7267042857143,1,1,1,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,929
2023-11-12,202346,9.0,9,9,9,0.6894341,12.662681,0,1,520860820234619747,2024-01-25,0.0,1.272598,71075.0,22.7777777777778,72.453616,0,0,1,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,929
2023-11-05,202345,9.0,9,9,9,0.6913029,12.662681,0,1,520860820234519747,2024-01-25,0.0,1.2760943,71075.0,24.1428571428571,59.406555,0,0,1,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,929
2023-10-29,202344,6.0,6,6,6,0.34869525,8.441787,0,1,520860820234419747,2024-01-25,0.0,0.81335044,71075.0,22.5714285714286,76.8299397142857,0,0,0,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,929
2023-10-22,202343,6.0,6,6,6,0.41286975,8.441787,0,1,520860820234319747,2024-01-25,0.0,0.88746846,71075.0,23.625,70.64784975,0,0,0,68.864556875,66.845518,23.84375,24.125,,,,,,929
2023-10-15,202342,10.0,10,10,10,0.8133799,14.069645,0,1,520860820234219747,2024-01-25,0.0,1.540842,71075.0,25.0,50.4539024285714,0,0,1,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,929
2023-10-08,202341,5.0,5,5,5,0.22746006,7.0348225,0,1,520860820234119747,2024-01-25,0.0,0.66226536,71075.0,24.1428571428571,68.0289928571429,0,0,0,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,929
2023-10-01,202340,7.0,7,7,7,0.31297836,9.848751,0,1,520860820234019747,2024-01-25,0.0,0.7874096,71075.0,23.75,69.19345425,0,0,1,66.60855875,64.023664625,24.3125,24.875,,,,,,929
2023-09-24,202339,5.0,5,5,5,0.226463,7.0348225,0,1,520860820233919747,2024-01-25,0.0,0.6611639,71075.0,23.7272727272727,66.4350733636364,0,0,0,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,929
2023-09-17,202338,13.0,13,13,13,0.9760417,18.290539,0,1,520860820233819747,2024-01-25,0.0,2.616202,71075.0,24.5714285714286,43.9911928571429,0,1,1,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,929
2023-09-10,202337,8.0,8,8,8,0.91644645,11.255715,0,1,520860820233719747,2024-01-25,0.0,2.2581143,71075.0,17.2857142857143,71.4288895714286,0,0,1,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,929
2023-09-03,202336,3.0,3,3,3,0.55564916,4.2208934,0,1,520860820233619747,2024-01-25,0.0,1.1152123,71075.0,18.8571428571429,74.2545301428571,0,0,0,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,929
2023-08-27,202335,4.0,4,4,4,0.8137144,5.6278577,0,1,520860820233519747,2024-01-25,0.0,2.0083303,71075.0,19.0,92.34299,1,0,0,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,929
2023-08-20,202334,3.0,3,3,3,0.6875264,4.2208934,0,1,520860820233419747,2024-01-25,0.0,1.5001014,71075.0,16.875,77.421457875,0,0,0,51.082666375,25.825212,23.458333,30.875,,,,,,929
2023-08-13,202333,1.0,1,1,1,0.21667455,1.4069644,0,1,520860820233319747,2024-01-25,0.0,0.4532273,71075.0,17.0,61.4503328571429,0,0,0,44.9058054285714,30.9160845714286,21.4047617142857,25.7142857142857,,,,,,929
